customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0781-LKXBR,Male,1,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.57499999999999,1010.4600000000002,Yes
5543-QDCRY,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.86,258.33500000000004,No
0297-RBCSG,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.15249999999999,1355.035,No
4694-PHWFW,Female,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.9425,187.99,No
0835-JKADZ,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,127.93749999999999,8782.565,No
1907-UBQFC,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.77749999999999,757.515,Yes
7508-SMHXL,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),102.35,1417.13,No
3865-YIOTT,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),122.01499999999999,8633.35,No
5993-BQHEA,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.057499999999997,293.70000000000005,No
6024-RUGGH,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.979999999999997,1978.7900000000002,No
6513-EECDB,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.5825,80.905,Yes
3956-CJUST,Female,1,No,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.71,1807.9050000000002,No
4079-WWQQQ,Male,0,No,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),75.3825,5288.195000000001,No
6103-BOCOU,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,92.80499999999999,2412.3,No
5149-TGWDZ,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,120.23249999999999,2463.34,No
7471-WNSUF,Male,0,Yes,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),27.772499999999997,1656.4900000000002,No
8942-DBMHZ,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5175,280.885,No
4301-VVZKA,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.71,1308.3400000000001,No
9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),91.655,5264.765,No
4824-GUCBY,Female,1,No,No,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,93.955,2002.9900000000002,No
5393-HJZSM,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),87.74499999999999,2644.5650000000005,No
7074-IEVOJ,Female,1,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,91.31,225.55500000000004,Yes
9625-QSTYE,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.3225,1047.53,Yes
0862-PRCBS,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),119.31249999999999,7743.395,No
8812-ZRHFP,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,99.41749999999999,2791.8550000000005,No
5146-CBVOE,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.36499999999998,1334.135,No
0454-OKRCT,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),92.68999999999998,2916.21,No
5787-KXGIY,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.195,1435.28,No
4750-ZRXIU,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,97.28999999999999,396.11000000000007,Yes
4198-VFOEA,Female,0,No,No,12,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,38.64,478.995,No
6630-UJZMY,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.7375,338.855,No
6400-BWQKW,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.90749999999998,477.95000000000005,Yes
2692-AQCPF,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),124.2575,7830.79,No
0347-UBKUZ,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.884999999999998,352.495,No
0835-DUUIQ,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.2075,584.705,No
0811-GSDTP,Female,0,No,Yes,8,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,34.67249999999999,420.42,No
7567-ECMCM,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.82749999999999,2201.1000000000004,No
6115-ZTBFQ,Female,0,Yes,No,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),75.32499999999999,5411.67,No
6353-BRMMA,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),119.71499999999999,6210.380000000001,No
6680-WKXRZ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),85.56,237.38000000000002,Yes
6231-WFGFH,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.575,85.36,No
9904-EHEVJ,Female,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,105.05249999999998,3186.2050000000004,No
7028-DVOIQ,Male,1,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.90749999999998,3735.3800000000006,Yes
6169-PPETC,Male,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.575,835.2850000000001,No
4208-UFFGW,Male,1,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.6925,93.66500000000002,Yes
8584-KMVXD,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.93999999999998,589.105,No
8467-WYNSR,Male,0,No,No,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,63.364999999999995,1378.4650000000001,No
0851-DFJKB,Female,0,No,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.7925,1050.665,No
5382-SOYZL,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.36499999999998,2378.86,No
9448-REEVD,Male,0,Yes,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.405,49.17000000000001,Yes
3261-CQXOL,Female,0,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.2675,1994.6850000000002,No
8388-FYNPZ,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,65.26249999999999,269.665,No
4002-BQWPQ,Male,0,No,No,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),94.01249999999999,2231.6800000000003,No
5651-YLPRD,Female,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.01499999999999,2996.1250000000005,No
2826-DXLQO,Male,1,Yes,No,5,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),34.269999999999996,242.495,No
4378-BZYFP,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.575,402.38000000000005,No
9489-UTFKA,Male,1,Yes,No,4,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.035,607.1450000000001,No
4849-PYRLQ,Female,1,No,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),84.2375,4459.62,No
9117-SHLZX,Male,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.555,50.27000000000001,Yes
9889-TMAHG,Male,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),115.34499999999998,915.5850000000002,Yes
4541-RMRLG,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.1375,123.53,Yes
7764-BDPEE,Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.9775,66.715,No
3429-IFLEM,Female,0,No,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),88.95249999999999,6105.110000000001,No
3158-MOERK,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,110.39999999999999,192.28000000000003,Yes
7294-TMAOP,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,104.1325,99.605,Yes
5002-GCQFH,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.92749999999998,5206.410000000001,No
0556-FJEGU,Male,0,No,No,58,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.61499999999998,4453.845,No
8919-FYFQZ,Male,1,Yes,No,40,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,34.902499999999996,1495.67,Yes
0604-THJFP,Female,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.3425,4996.585000000001,No
2834-JRTUA,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,124.2575,8285.365,Yes
5875-YPQFJ,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.385,76.89000000000001,Yes
5879-SESNB,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,86.5375,977.5150000000001,No
6646-QVXLR,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,119.31249999999999,7021.685000000001,Yes
6461-PPAXN,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),63.192499999999995,2107.6000000000004,No
3318-ISQFQ,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.424999999999997,454.3,No
1106-HRLKZ,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.54,889.8450000000001,No
2483-XSSMZ,Female,0,No,No,36,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.027499999999996,2075.0400000000004,No
8603-IJWDN,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,99.58999999999999,95.26,Yes
8165-ZJRNM,Female,0,Yes,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.312499999999996,1847.1750000000002,No
9369-XFEHK,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.68999999999998,2922.15,Yes
2604-XVDAM,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.36999999999999,595.0450000000001,No
3717-OFRTN,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.7125,21.725,No
9046-JBFWA,Male,0,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.022499999999997,591.085,No
3280-NMUVX,Male,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.54,746.6800000000001,No
1206-EHBDD,Female,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),92.34499999999998,4965.015,No
8361-LBRDI,Female,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.002499999999998,1566.2350000000001,No
4883-KCPZJ,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.037499999999998,610.94,No
9108-EQPNQ,Female,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.015,248.10500000000005,No
7277-KAMWT,Male,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.0,295.295,No
3842-IYKUE,Female,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),98.09499999999998,3209.2500000000005,Yes
6641-XRPSU,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.5,2657.71,Yes
1374-DMZUI,Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.445,466.89500000000004,Yes
2545-LXYVJ,Male,0,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.804999999999996,1641.31,No
3234-VKACU,Male,0,No,No,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,80.84499999999998,145.64000000000001,No
8357-EQXFO,Female,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.65249999999999,726.99,Yes
1989-PRJHP,Male,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.82499999999999,2083.3450000000003,Yes
8120-JDCAM,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.98249999999999,313.39,No
8917-FAEMR,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.8275,862.6750000000001,No
7047-YXDMZ,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.0,459.47,No
2858-EIMXH,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),110.22749999999999,5517.875,No
9524-EGPJC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.61499999999998,1774.025,Yes
6993-OHLXR,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,79.2925,131.72500000000002,Yes
8818-XYFCQ,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.48249999999999,3525.1150000000002,Yes
6419-ZTTLE,Male,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.862499999999997,533.72,No
0929-HYQEW,Male,0,No,No,0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.67249999999999,176.935,No
6614-YOLAC,Female,0,Yes,Yes,66,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,67.44749999999999,4559.775000000001,No
7426-RHZGU,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.285,910.1950000000002,No
4065-JJAVA,Female,0,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,56.925,54.45,No
4695-VADHF,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,66.0675,1089.9350000000002,Yes
3863-IUBJR,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),61.69749999999999,765.9850000000001,Yes
7649-SIJJF,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,92.11499999999998,6143.9400000000005,No
9361-YNQWJ,Female,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.059999999999995,1761.3200000000002,No
3748-FVMZZ,Male,0,No,No,0,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,46.05749999999999,178.695,No
9391-TTOYH,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.424999999999997,517.22,No
1452-XRSJV,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.70749999999999,2272.6000000000004,No
3422-WJOYD,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,62.5025,1569.0950000000003,No
8242-SOQUO,Female,1,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.405,431.75000000000006,No
7460-ITWWP,Female,1,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,99.01499999999999,4247.595,No
7147-AYBAA,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.90249999999999,2808.1900000000005,No
7868-TMWMZ,Female,1,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),126.49999999999999,7335.185000000001,No
4822-RVYBB,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.68999999999998,901.34,Yes
6732-FZUGP,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),109.135,5076.775000000001,No
8436-BJUMM,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.31249999999999,2277.6600000000003,Yes
4184-TJFAN,Female,1,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.54499999999999,301.125,Yes
8329-GWVPJ,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.21249999999999,3913.4700000000003,No
1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),82.33999999999999,2152.81,No
4145-UQXUQ,Female,1,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.91499999999999,802.9450000000002,Yes
2632-TACXW,Female,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),27.197499999999998,1558.4250000000002,No
8146-QQKZH,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),94.12749999999998,6516.84,No
1767-CJKBA,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,28.865,1867.4700000000003,No
6445-TNRXS,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),131.905,8634.835000000001,No
4581-LNWUM,Female,0,No,No,10,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,56.522499999999994,714.34,No
4869-EPIUS,Male,0,Yes,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,93.035,5013.25,No
9948-YPTDG,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,91.36749999999999,3314.3550000000005,Yes
1236-WFCDV,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),104.0175,1392.71,Yes
